,sold_quantity
58015,0.1
135013,0.0
76491,1.0
17908,0.0
143865,0.0
58233,1.25
148607,0.0
22617,0.15
122609,0.7
114670,1.1
47953,0.85
59414,0.1
2305,0.9
40756,0.0
143979,0.0
15980,0.0
51678,0.0
71584,0.0
56104,0.0
68629,0.0
83635,0.0
42705,0.0
122159,0.65
58731,0.0
51912,0.0
77485,0.0
64883,0.0
167501,0.0
123454,5.55
79637,7.05
106535,25.5
159889,20.0
150603,0.0
21566,0.5
23496,0.1
157303,0.0
141515,13.95
137515,4.2
12414,0.0
41443,2.15
51646,0.0
36619,0.2
146413,0.6
152831,0.0
40064,0.3
124532,2.0
148392,1.3
91140,1.45
98676,0.0
154920,0.0
119822,0.0
14025,0.0
135379,36.4
127465,0.0
31790,2.75
145946,1.0
32687,0.0
34119,0.0
83931,5.0
61357,0.0
161467,0.25
73942,0.0
132442,0.55
165727,0.0
152048,0.0
68298,0.0
110213,0.55
54058,2.8
21391,0.0
52505,0.0
34722,0.0
47235,11.75
150235,0.5
163532,0.0
156,1.05
75876,0.0
111240,5.3
54059,0.15
11969,0.0
122140,5.65
43498,0.5
120729,1.3
51188,5.0
160318,0.0
144215,0.2
128403,2.5
158231,0.4
96696,0.0
89440,0.0
90982,0.55
88107,3.1
10339,3.0
141660,0.0
115199,0.0
148509,0.1
13647,0.0
35714,0.1
166346,21.25
113987,1.8
111896,0.3
48719,1.3
25649,0.0
17318,0.0
114852,0.4
143311,0.05
65029,0.0
44587,0.0
74888,0.05
8322,4.0
16187,4.9
46513,0.05
73909,2.95
156127,0.0
135437,0.0
84557,0.0
99184,0.0
157496,0.0
156167,0.6
99629,0.0
150172,0.0
157864,0.1
49046,0.0
1876,0.0
121614,25.6
89347,0.0
22737,0.0
47470,0.0
70885,0.0
75530,0.0
49714,0.0
56346,2.45
140308,0.0
18974,0.1
105027,0.625
142571,0.0
11262,0.75
11475,1.05
78739,0.1
15680,0.65
78302,0.0
84760,0.85
106476,0.1
106871,0.0
48411,0.0
30697,10.0
99209,0.0
131143,0.0
77318,0.0
98165,0.45
2107,0.0
25551,0.03
146639,6.1
120474,0.1
70070,0.7
9700,0.0
121825,3.5
84541,0.15
107526,6.25
103842,0.0
25267,0.0
44432,0.0
137511,0.0
118633,0.0
71288,2.15
134384,0.0
85217,0.0
126486,0.0
119406,0.0
60435,0.0
40781,0.0
133363,0.0
7066,0.0
58477,3.5
81592,0.45
124174,0.15
13904,0.1
17370,0.0
42303,0.0
134351,0.0
96098,0.0
14839,0.0
145068,0.0
159397,2.0
98426,2.85
144585,0.0
22655,0.0
72378,2.6
94807,0.0
72239,0.0
12455,0.0
153961,0.0
78952,5.0
28624,0.0
99450,2.0
111730,0.15
31674,0.25
145777,0.0
166576,0.0
136483,0.25
167742,0.0
164319,2.5
160686,0.15
17117,0.0
131244,0.0
138116,0.5
57216,0.0
159147,0.0
149427,0.5
13699,0.0
17766,0.35
163438,0.0
140896,0.1
168556,0.0
111766,0.0
156955,0.1
37988,0.1
151379,4.55
47797,0.0
139642,0.0
138912,0.0
56252,0.0
30014,0.0
78656,0.0
147628,2.95
73903,0.2
76728,0.0
47809,0.85
143805,0.0
103364,0.0
108664,0.0
134414,0.0
13764,3.2
135958,0.0
109026,0.5
95420,5.8
37913,4.8
120882,0.0
91683,0.0
158282,5.35
61014,1.9
36651,0.95
50845,0.0
145169,0.45
69534,0.25
141912,0.5
97221,0.0
126447,0.6
89458,0.0
106426,0.15
76717,0.0
36510,0.25
67880,0.0
80141,0.4
7754,0.0
86228,0.1
110760,0.0
108691,0.0
146733,0.0
115679,0.35
44017,4.25
144064,0.0
59728,0.0
95990,0.0
20600,0.0
48887,0.8
121558,0.0
67096,0.3
162021,0.0
120161,0.0
116319,0.0
54546,0.0
83378,0.0
28867,15.0
166018,0.4
123473,0.2
22161,1.55
85159,2.45
168024,4.65
64378,0.0
89030,0.15
77268,0.0
162133,0.25
7407,0.0
34115,0.0
32054,0.0
119086,0.0
37179,2.25
77411,0.0
64772,2.1
87131,3.85
145961,0.45
62956,3.05
126395,0.45
85117,0.0
41454,0.0
85373,1.6
104444,0.15
4222,4.05
4485,0.0
38431,8.6
62214,0.0
3606,1.9
155912,0.1
144957,0.0
47676,3.1
10099,0.0
78783,0.0
66657,0.0
6188,0.0
25181,0.0
14000,0.0
65033,1.5
90732,0.95
163843,0.0
77074,0.85
112983,0.0
162023,0.25
46467,0.0
2781,0.0
45469,2.5
124553,4.5
56508,0.0
74313,1.95
17954,7.65
73936,0.0
126805,0.0
76345,1.0
111074,0.0
48622,0.25
64937,0.0
93439,0.75
155210,0.0
145355,0.0
30371,0.1
133865,0.4
41761,56.55
22500,0.85
116561,0.0
142427,0.0
118560,1.15
74441,4.9
32319,0.0
129145,0.4
98997,0.0
151007,0.0
98380,0.4
27245,0.0
14917,0.0
141079,2.45
165387,0.0
4749,1.55
12584,0.0
58364,0.0
50155,0.0
2629,0.0
142010,0.0
101064,0.0
45951,0.0
8717,0.0
60467,0.0
88742,0.0
103595,10.0
126029,0.0
90404,0.0
144745,0.75
41613,1.35
44337,0.0
52870,0.0
63521,0.0
157416,1.6
102130,1.25
116235,0.0
60060,0.0
11029,0.0
59515,0.0
2515,0.0
56465,0.1
150846,0.0
152377,35.95
43162,0.0
75150,0.0
116420,0.95
151681,0.0
51318,0.0
119899,14.4
157636,2.5
102711,0.0
48527,0.5
88210,1.45
68051,0.0
142211,1.85
101347,0.65
41200,0.35
166066,23.65
118803,1.0
29190,16.85
139969,0.0
11476,0.0
82272,0.0
17126,0.0
63522,0.0
104600,4.95
102521,0.0
126360,0.0
114865,0.4
13803,0.05
142194,8.3
79338,0.0
20334,1.8
139848,0.0
91742,14.4
45789,0.85
47736,2.0
100295,0.0
82222,0.1
17372,0.0
155961,16.15
28889,0.15
48217,0.0
24192,0.0
150266,0.0
26551,4.5
21866,0.0
95480,0.2
138770,0.0
58783,0.0
55112,0.0
16741,0.15
79293,0.0
16099,0.0
20023,0.0
86745,0.0
40984,1.3
135937,0.0
100386,1.9
142258,0.0
166387,0.85
57829,0.0
25173,7.95
75300,0.15
151147,2.3
151405,0.0
143705,0.0
122487,0.85
88280,0.85
69761,0.0
116029,0.0
159667,0.2
137010,0.0
76796,0.15
56175,0.0
83410,0.0
2708,0.0
145630,0.75
68925,1.3
108902,1.15
43383,0.15
129961,0.0
160965,0.0
138228,0.0
146792,0.0
124507,0.25
127369,0.6
145378,0.0
85545,0.0
88607,0.0
101570,0.0
18493,0.1
49609,0.0
17120,0.0
83486,5.8
156712,0.0
4258,1.6
22558,0.45
21654,6.6
86216,0.0
53300,2.7
45622,0.0
166966,0.0
163897,0.0
47627,0.75
161735,0.0
84924,0.0
27409,0.0
153861,0.0
93843,0.2
143041,1.65
40371,1.75
135905,0.0
190,0.0
129677,0.0
159215,6.25
94724,1.35
58058,0.5
56811,1.1
86782,1.35
46689,0.0
79459,0.0
88183,0.5
122550,3.45
131540,0.0
160843,0.0
122804,0.0
109478,0.0
130043,3.55
144016,0.5
56338,0.0
62790,0.0
72686,1.0
160320,0.05
101728,0.0
30256,0.25
114015,0.2
88267,1.0
160923,0.0
150097,0.35
16764,45.8
85841,0.0
3118,2.3
9525,0.0
133384,1.65
1882,0.1
156251,16.05
17127,4.85
72813,0.0
145139,0.1
128652,0.0
26576,0.0
142342,4.75
140801,0.0
114519,0.0
41391,0.35
91367,0.0
120257,1.05
64033,0.75
88262,0.0
147174,0.1
164750,6.1
101535,0.0
144362,0.5
132960,9.75
86777,0.3
45635,0.0
12646,0.0
23639,0.0
165303,2.45
41462,0.0
168629,0.0
149469,0.05
127931,0.0
54871,0.5
42731,0.05
94069,5.9
19196,0.9
88402,0.0
88052,0.05
44409,0.15
106405,8.2
31033,3.65
71596,0.2
72356,0.05
106358,0.0
12221,0.0
165592,3.4
102232,0.0
127986,0.1
162821,2.75
21729,5.2
7190,0.1
167422,0.0
81875,0.0
107744,0.0
115652,0.0
131418,0.0
137546,0.0
110339,0.0
156289,0.0
164784,0.0
115489,0.0
10012,0.0
149331,0.0
30647,0.0
163144,0.0
40822,0.0
60704,0.0
3490,0.0
99720,0.0
63156,0.0
47308,0.0
91732,0.0
119348,0.5
141194,0.0
41980,0.25
134628,0.0
130842,0.0
42893,0.0
87377,4.55
60387,3.0
68217,0.0
161295,0.05
93639,0.0
93596,1.1
105729,0.0
122437,0.0
4271,10.2
29560,0.45
26682,0.5
114514,0.5
26197,0.8
114615,3.75
21463,0.0
76387,0.0
7794,2.85
53840,0.0
8257,15.65
102170,25.0
4429,10.0
31660,0.0
152219,0.0
34509,0.0
67418,18.0
121963,0.0
34277,0.0
66154,0.0
123904,0.0
51427,8.45
164228,0.0
65384,0.5
3086,0.0
139583,0.0
112881,0.0
140709,0.0
168649,2.2
13547,0.0
39519,0.4
10458,0.0
52315,0.2
133030,9.9
69575,0.55
76952,0.0
94107,0.25
33952,0.0
116027,0.0
111795,0.0
113910,0.25
1112,0.0
29338,0.0
7958,0.0
69737,0.0
167638,0.0
140734,0.0
82468,2.0
17793,0.9
119764,0.0
152266,1.25
52768,0.0
92275,0.2
120086,0.0
139013,0.05
31122,3.85
113155,0.0
133344,0.0
47562,3.5
61522,4.45
49732,0.0
146577,6.7
71328,0.0
130066,0.0
79786,0.0
163001,0.0
36576,0.0
132599,0.0
129934,0.0
83875,0.0
114799,0.35
14038,0.0
96264,0.0
64733,0.0
68559,8.25
65387,0.0
77951,0.0
133306,0.0
147137,0.0
136409,0.0
63733,0.0
41384,21.1
112864,0.05
75799,0.0
124106,0.0
140434,0.0
133942,3.45
21821,0.1
161343,0.0
106662,1.9
41871,1.4
163664,2.3
7885,0.0
103245,5.8
42053,0.0
51130,0.0
107995,2.35
23024,6.85
105753,5.0
21878,0.4
42036,0.0
24355,0.0
53603,0.0
840,2.2
136385,0.0
125942,0.0
75234,0.6
132895,0.0
146743,0.4
117021,0.6
94745,0.0
715,0.0
53970,2.3
152459,0.9
46917,0.25
168248,0.0
101711,0.0
101959,0.0
47796,8.7
82850,0.0
119604,1.55
6937,0.0
16303,0.0
100459,0.0
11655,0.0
160689,0.4
29076,0.0
67528,0.0
154842,0.6
126343,24.95
5884,0.0
109841,0.1
152260,0.0
113029,0.2
38286,0.0
57522,0.15
114003,0.0
52529,0.0
122334,0.0
15269,0.1
18912,0.0
18507,0.7
13394,4.25
50009,0.0
129853,0.0
128519,0.0
144343,2.7
166406,19.95
65232,0.05
105562,0.95
67611,0.75
43609,6.05
141568,0.15
20342,22.55
123491,0.6
29277,0.05
2488,0.0
111635,0.5
6114,0.0
132291,0.0
99127,0.3
120636,0.35
80920,0.0
167804,0.2
18432,0.0
43268,0.0
45992,0.0
122247,0.0
57806,3.5
124870,0.15
128278,0.0
46371,3.2
34758,1.0
84636,0.0
6074,0.2
140300,0.0
29515,0.6
126594,0.0
57281,0.0
85132,0.0
163259,0.25
92941,0.0
97923,0.5
72761,11.6
131414,0.0
126271,0.0
123957,0.1
122887,0.1
34876,0.0
75484,0.0
16621,9.15
61429,1.0
37941,1.0
60986,0.0
533,3.25
97578,0.0
108910,36.05
8301,0.0
104207,0.0
93441,0.0
31348,3.5
146234,1.9
145949,0.0
105688,0.0
120895,0.9
56401,0.05
72651,0.85
110177,0.0
70330,1.75
53613,0.7
137513,0.0
76830,0.75
19842,1.05
104061,0.0
21887,0.0
49180,0.3
103493,2.95
17491,0.0
118254,16.5
152283,0.0
119531,12.75
135260,1.5
106053,0.2
139332,0.3
135687,0.0
42982,1.15
71662,0.1
162980,9.5
129317,5.4
92334,1.75
16193,0.0
9608,0.1
75883,0.1
2362,2.5
110735,0.4
118233,0.0
168985,0.0
83594,0.0
137280,0.1
45778,0.0
25506,0.013000000000000001
1225,0.35
108190,0.15
151327,0.25
92492,0.0
28606,0.05
89730,0.0
134512,0.0
67360,5.1
69647,0.0
98129,0.1
46466,0.0
61164,0.0
156929,14.75
34612,0.25
109902,0.0
136286,0.0
62588,0.0
120343,0.15
117410,0.25
164496,1.0
91382,0.0
131843,0.2
140480,0.0
155196,0.0
122239,0.0
108174,2.05
95765,0.0
129602,0.0
128499,0.25
130678,0.0
69861,0.5
153666,0.0
95307,0.05
65304,0.0
68508,0.0
113965,3.75
105049,6.65
66414,0.0
145516,0.45
46174,5.2
75120,0.0
23515,1.65
33289,0.0
75540,0.0
97370,0.0
90122,14.3
103716,0.0
56901,0.0
159940,0.0
77103,0.0
2314,0.25
26809,0.0
81995,0.0
158746,0.0
125578,1.35
9127,0.1
35099,0.0
25328,0.0
81435,0.0
60766,0.0
32824,0.0
110361,0.0
20591,0.0
114760,0.0
98252,0.0
32871,0.0
119009,0.0
35517,3.65
85336,4.35
135761,0.0
123566,1.8
133486,0.0
7380,0.0
146090,2.6
113504,2.0
151629,0.0
65342,0.0
44366,1.65
153096,2.8
144169,0.0
157030,0.4
111188,11.5
37238,0.0
85071,0.0
32642,0.0
154756,0.0
155241,0.0
61905,0.0
98521,0.4
150472,0.15
136769,5.2
115968,0.0
143046,0.0
167959,0.0
57672,0.35
154225,0.55
90546,0.0
127650,0.0
88321,0.0
108075,0.85
109563,0.0
76165,0.0
4402,0.0
112799,0.0
22115,0.05
115832,0.0
2441,1.7
76200,0.0
150156,1.85
61511,2.3
57955,0.0
128115,0.2
106865,0.0
33846,0.0
20873,0.1
47109,1.15
15026,0.85
134231,0.0
52614,0.0
155701,0.25
49418,0.1
2350,0.0
109884,0.0
97165,0.0
49,0.9
104319,1.5
82721,0.4
130024,0.0
118354,0.0
2400,0.95
113011,0.0
122734,0.0
45641,0.0
69132,0.0
134983,0.3
138577,0.0
8640,2.3
13482,0.0
153986,0.45
81904,0.0
42423,0.025
91548,0.5
95183,0.5
27732,2.4
68023,0.8
104085,7.0
8199,0.4
47356,0.0
48520,2.0
61860,0.0
120425,0.0
11101,1.0
131614,0.4
148405,0.0
41241,22.9
140389,0.0
100517,0.0
126047,4.5
86029,0.0
76480,0.0
138456,0.7
16708,0.0
117204,0.0
137719,4.0
82648,0.0
56444,0.0
25525,0.13
63899,0.0
145747,7.35
123847,0.0
159326,0.0
125347,2.9
159907,11.3
10525,0.0
81495,5.05
8336,0.5
37758,0.9
88599,0.85
30321,0.0
108891,0.0
56473,0.0
124430,0.05
111508,0.0
132270,92.45
143414,0.35
28941,0.3
7288,0.0
148881,0.0
77748,0.15
117333,0.0
23192,0.0
96327,0.95
17728,35.55
86854,1.4
137176,0.0
113125,0.0
43678,0.0
31096,0.0
50463,1.0
89300,0.0
23871,0.0
45332,0.15
127939,4.05
96673,1.75
103792,0.85
98236,93.0
151329,0.0
12614,0.0
169005,0.0
41370,0.0
157717,2.45
118857,0.0
3527,0.0
98958,0.7
66663,0.0
117237,0.0
135535,0.55
101894,0.55
85699,0.0
139626,0.2
50126,1.0
59401,0.09
131560,0.0
34916,0.0
81797,0.0
86718,0.0
100412,0.0
46351,0.0
110139,0.2
39150,0.1
40288,0.5
47530,1.6
72404,0.0
106029,0.55
46324,0.0
121396,20.0
125410,2.35
8927,0.0
122012,0.15
152435,8.0
111943,0.25
104955,0.5
71792,0.35
17301,0.4
146774,1.95
147463,0.0
41448,0.0
104364,0.25
141222,0.0
128294,0.0
50806,0.55
139950,0.05
15401,1.0
44789,2.05
118162,0.0
95606,0.35
147637,0.1
134506,0.0
156160,0.0
67821,0.0
128642,0.0
77449,11.35
67965,0.1
48092,0.25
148252,0.0
2354,0.15
29736,0.05
26352,0.0
65552,0.0
107991,0.5
7983,4.25
9775,0.1
92165,0.0
55419,0.0
26513,0.0
3631,18.5
30522,67.9
81378,0.0
24102,0.05
82848,0.0
78907,0.0
35556,1.65
9171,0.65
101504,0.0
54135,2.45
30678,0.0
142636,0.0
16271,0.0
5928,0.15
95543,0.0
18524,0.0
107133,0.0
90958,1.65
162624,0.0
25911,0.0
64962,3.9
143,2.2
168799,0.0
104339,0.25
7757,0.0
71410,0.1
17810,0.0
120356,0.0
1424,0.0
167240,0.0
122286,2.9
103534,0.0
157689,0.0
94205,0.15
86903,0.1
137925,0.0
61772,0.0
31665,0.0
100427,0.0
146169,0.65
23646,9.6
136579,0.0
85239,0.0
54042,0.0
149954,0.0
65903,0.0
145453,0.0
66110,0.0
79603,2.6
47768,0.5
138071,0.0
47266,0.0
136834,0.95
22906,10.05
112759,0.0
153228,11.35
54181,0.05
149016,0.0
104347,0.0
162468,3.5
163387,0.15
128316,0.0
127955,0.0
143931,0.0
21300,0.65
366,0.0
94839,0.0
64686,0.4
109189,0.0
143696,0.15
69380,0.0
139790,0.45
26855,0.0
153810,0.3
24251,0.1
117227,0.0
113246,0.0
153875,0.0
125369,3.25
147619,0.1
108724,9.35
30336,0.7
15712,0.0
102578,0.0
54378,0.0
167256,0.0
135301,1.25
85622,0.6
111125,0.1
122646,0.0
64995,0.0
56853,0.0
58884,0.0
96377,0.0
110323,0.0
55084,2.5
145232,0.0
43270,2.25
43866,0.05
25098,2.5
113322,0.0
67327,1.1
22415,0.5
25637,0.0
151504,0.0
55990,2.25
108401,16.9
45178,0.0
169240,0.0
55545,0.0
82894,0.0
7773,0.25
40828,0.1
109293,0.9
119979,12.85
18219,0.0
53291,0.0
81951,0.5
148321,1.5
142804,0.0
56154,14.95
105845,6.75
105646,0.0
22218,0.0
134451,0.0
60814,0.0
31807,0.0
109215,0.0
157205,0.6
70327,0.0
155774,5.15
138148,0.9
77263,0.0
36282,0.0
91825,0.0
49572,0.0
138931,11.2
153698,0.25
18612,0.0
32936,0.0
79562,0.0
145842,0.5
133496,0.0
154267,0.35
23220,0.0
43110,0.65
61527,0.0
13556,0.0
92516,0.0
143456,0.0
19870,0.1
69652,0.0
82597,0.0
24839,0.8
32022,0.2
9246,0.0
79375,0.0
153967,0.0
32669,1.9
165107,0.05
98822,0.05
9874,0.0
46985,0.0
15488,0.0
142303,0.45
102016,1.25
117497,4.2
48966,0.0
127758,0.0
131708,0.4
31679,0.75
138061,0.0
113387,0.0
59615,0.0
74636,44.6
15865,0.0
31969,0.0
153053,21.45
108065,10.5
114021,0.0
4354,4.75
60240,1.45
87056,0.0
140626,7.005
17860,0.0
35588,0.0
12832,0.0
3573,2.95
5662,1.6
46315,7.9
130504,0.0
123163,0.5
11378,0.4
153434,0.0
86799,0.0
49159,0.6
109672,0.0
10677,0.0
141779,0.25
27602,0.05
15711,0.0
147731,0.0
145402,0.05
41795,0.0
51312,2.55
29006,0.0
37526,1.4
121314,1.25
157619,0.0
126269,0.0
70968,0.0
6687,0.0
3663,0.15
15153,1.3
152003,0.35
98664,0.0
153856,14.45
110358,0.0
145976,0.0
132039,0.1
120860,0.0
55724,1.6
19892,0.0
86022,0.0
146394,0.1
42060,0.0
4738,0.0
74983,0.25
66075,0.0
82809,0.15
3858,2.1
127447,0.0
151743,0.0
70685,0.0
8700,0.0
107927,14.05
119821,3.0
159517,0.0
8142,0.15
165795,0.0
145564,0.0
56121,0.0
110148,0.05
139672,0.0
166354,0.6
103841,0.4
125889,1.65
130937,0.0
162077,0.0
83953,0.5
52405,0.0
150189,0.0
109638,2.25
33988,1.0
49974,0.0
136494,0.0
137376,0.75
155413,0.4
28492,0.0
15098,0.0
23426,0.65
25270,0.0
165800,0.0
94012,1.5
133691,1.65
111573,1.0
10647,0.0
92289,2.85
140521,0.0
74480,0.0
35725,5.2
138026,0.0
18080,1.0
144840,0.15
89823,0.0
46539,0.0
126173,0.0
16745,0.0
136650,0.0
95928,0.0
77069,0.0
124536,0.0
45737,0.0
45134,1.3
65563,2.05
104447,0.0
78674,0.0
83729,0.0
167391,0.6
121473,0.05
52607,0.0
15481,0.9
29840,2.65
161802,0.1
157465,0.0
45766,0.0
99138,0.0
41463,0.0
82606,0.0
50777,0.0
111202,0.0
20280,8.1
119689,0.8
59645,0.0
17459,0.0
124032,0.4
159549,0.0
125742,0.9
19078,0.35
85532,0.05
9045,0.0
113010,9.7
9435,0.0
65549,0.0
139368,0.15
28648,0.0
20119,0.45
101917,0.0
111794,11.35
1187,0.25
136,0.0
69073,0.0
119680,0.05
62054,0.0
29365,4.2
28607,1.0
32958,0.0
34194,0.0
103821,0.0
56510,11.9
36460,6.15
87043,0.65
161999,0.0
105137,0.0
24302,0.0
95652,0.3
118112,0.05
164367,67.45
5553,3.05
129421,0.0
40344,0.8
85451,5.6
146034,0.0
89846,6.3
34011,0.0
41394,0.3
12718,0.45
100045,0.0
156816,0.0
18444,0.0
51248,0.0
53575,0.0
108173,0.0
72797,0.0
28360,0.0
50959,0.75
124567,0.6
86453,7.2
52658,0.3
42913,0.0
146644,3.85
160425,33.75
124170,0.0
98978,2.35
63036,0.0
129914,0.0
99389,0.0
35117,0.1
128497,0.0
3546,0.0
45004,0.0
77221,0.0
130403,0.0
9753,0.0
41025,3.55
108549,2.9
121480,0.0
37077,0.0
161497,0.0
93800,0.25
122936,0.0
161096,0.0
88850,7.9
45288,0.0
117906,0.0
40489,3.75
49625,0.0
156209,0.0
81026,0.0
142118,3.3
84995,0.25
140135,2.1
5384,4.8
24256,0.0
132499,0.25
155985,1.65
168315,1.9
5340,0.5
69977,0.05
17857,0.0
115132,5.95
99290,0.0
167179,2.2
164004,0.9
109267,0.4
7389,0.5
54634,1.8
84912,0.4
90996,21.15
28237,0.0
36529,0.1
53357,0.05
26122,0.0
132954,0.0
116448,0.0
87142,1.4
100771,0.0
114555,0.0
76532,0.0
109754,0.0
133887,0.0
159727,0.05
51253,0.75
73183,0.0
47981,1.25
78943,0.0
110819,0.0
104517,0.0
126430,2.25
79478,0.0
120965,0.4
49427,0.0
168157,0.0
99578,1.0
63838,0.0
65602,0.0
165106,0.0
20654,0.0
70075,0.0
134847,0.0
152064,0.05
98297,0.0
158619,0.0
131391,0.1
168058,1.75
110132,0.0
73501,1.55
17705,0.6
98832,0.0
65821,0.0
65036,0.75
3419,1.85
134651,0.0
99599,0.45
91800,0.1
73906,1.5
83034,0.0
69463,0.0
98612,0.0
135434,0.0
88978,0.0
18342,0.0
109745,0.0
158874,2.55
149882,0.0
7556,0.0
163420,0.0
76037,0.0
81377,17.4
129661,1.05
80331,0.0
140400,2.95
20731,0.0
145107,0.0
136489,11.5
121477,0.0
45420,0.0
89224,0.0
164940,0.0
79800,0.0
70006,0.6
84306,0.0
124671,0.0
157457,0.0
110561,0.4
4238,0.1
11076,0.25
163922,0.0
142323,0.55
149562,9.1
39721,1.15
146003,0.0
6124,0.3
31479,0.05
80223,0.0
109251,0.3
74388,0.0
167879,0.0
63462,0.0
168460,0.0
18116,0.0
95576,1.1
45754,0.0
77883,1.05
81745,0.5
1735,0.35
75980,0.0
12627,0.0
42402,0.0
77052,0.5
28010,0.5
6684,0.0
96745,0.5
123017,0.0
105084,0.5
67348,8.4
105227,0.45
141487,0.5
55298,0.0
99476,0.15
21399,1.5
23574,2.8
32538,0.5
43290,0.0
167603,0.0
98461,0.7
163135,0.05
138775,0.35
9225,0.4
164419,0.0
57242,2.75
53052,0.75
74780,1.75
164050,0.0
161764,0.05
17785,0.0
50638,0.0
140186,0.0
2853,0.0
79806,0.0
84039,0.0
75055,0.0
18729,0.0
25472,0.0
80214,0.0
2044,0.0
161650,0.1
43372,0.0
8646,0.8
123342,1.85
106166,3.2
72849,0.0
64839,0.0
19356,0.0
120786,12.55
76046,0.0
85757,2.2
58226,0.0
151969,6.2
42309,3.35
146943,0.8
95153,0.0
55426,0.0
38853,4.0
140142,7.5
75893,6.5
65776,0.25
121650,0.0
142881,0.0
45949,0.0
7142,0.15
151027,8.5
163242,1.55
49791,0.0
101335,0.5
21493,0.65
23400,3.55
65243,3.75
87696,1.15
38892,0.0
142295,4.8
112127,0.0
50850,0.0
46850,0.0
16717,0.0
35450,4.0
46377,0.0
138947,15.8
116761,0.5
148904,0.0
38494,0.25
64552,0.0
47939,0.0
14061,51.35
70922,0.0
106645,1.5
20474,0.0
119975,0.0
20193,10.0
54348,0.0
9661,0.0
30709,5.5
158370,0.05
60121,0.0
94989,1.65
110472,0.15
20946,6.55
21073,2.8
128188,0.0
159254,0.0
166868,1.25
149538,0.0
152882,0.0
105198,0.7
77771,4.05
84573,0.0
135345,6.25
65698,0.0
138073,0.2
62427,0.0
53989,0.0
143571,0.0
14244,0.5
158425,0.0
129687,1.0
76255,0.0
34971,3.1
132421,1.55
47750,0.05
95503,2.2
6464,0.0
34398,0.15
111022,2.15
22269,0.0
18635,0.95
120293,2.45
159202,0.4
162273,0.0
164483,0.0
121454,0.0
81197,0.0
51902,0.0
86705,0.0
82984,0.0
50592,0.05
13366,0.0
145490,0.0
10815,0.0
3241,3.25
105340,1.05
44595,0.0
118530,0.0
23442,0.75
52659,0.75
4063,0.05
5739,0.0
133290,0.5
105935,0.0
147322,0.05
60507,0.15
124199,0.0
93272,0.0
22919,0.0
104819,0.0
133488,0.0
169267,1.9
157540,2.75
122057,3.25
1567,0.0
74134,5.65
58328,0.15
88346,0.0
164612,0.1
159361,1.35
53344,0.0
32255,0.0
58638,0.4
60229,0.65
69440,0.0
100069,0.0
156832,0.7
23327,0.0
168647,0.0
126802,1.25
58611,0.0
15538,0.0
1807,0.0
98100,0.0
96138,0.0
86974,0.0
51117,0.0
10993,0.0
63245,0.0
128662,0.1
166480,0.0
141120,0.3
59452,0.2
120799,0.85
154059,6.9
4955,0.25
73260,0.3
95432,3.9
21511,1.25
95842,0.0
65864,0.0
153659,0.4
105998,16.0
167330,1.5
149388,5.5
75536,0.0
51457,0.05
24095,0.0
8918,0.02
157649,0.0
49744,0.0
65636,0.2
24823,0.0
76442,0.0
120092,0.0
97617,0.032
122788,0.0
35178,1.35
49543,1.75
137716,0.0
85192,0.0
5717,1.35
67153,0.0
136032,0.25
71517,0.0
64147,0.0
3170,6.2
117493,0.0
114650,0.0
79254,0.0
53110,0.5
156596,2.75
116975,0.1
39216,7.0
71771,1.35
155499,0.0
42438,0.0
108168,0.1
47054,0.0
3486,0.0
110996,0.05
89709,1.75
82011,0.0
83419,1.25
122083,0.15
58978,0.0
129673,0.35
86757,0.0
14578,56.0
123653,0.95
128475,8.0
147281,0.0
46426,3.0
